Name,Gene_ID,GenomeBuild,Chr,MapInfo,SourceVersion,goldstandard2
cg03117949,10600,36,21,29318457,36.1,0.078585801
cg03118854,150379,36,22,42619488,36.1,0.199454239
cg03125090,10092,36,1,181872113,36.1,0.08981305
cg03126490,221178,36,13,23633051,36.1,0.028635288
cg03127334,2078,36,21,38955504,36.1,0.150032742
cg03132911,10788,36,5,75734488,36.1,0.066892289
cg03135127,55621,36,19,13088421,36.1,0.056027886
cg03135598,6415,36,19,52973422,36.1,0.020051487
cg03136712,373863,36,5,140033252,36.1,0.971922379
cg03138091,9180,36,5,38882297,36.1,0.07056967
cg03138405,79709,36,19,17527150,36.1,0.038977213
cg03139057,10683,36,19,44681074,36.1,0.022169826
cg03139377,6539,36,12,193503,36.1,0.470069016
cg03140978,90529,36,1,24600714,36.1,0.891167879
cg03143333,220136,36,18,46047597,36.1,0.903854689
cg03143365,4125,36,19,12638903,36.1,0.075128844
cg03143849,1028,36,11,2861527,36.1,0.399516961
cg03144206,81,36,19,43829866,36.1,0.033130631
cg03144357,9684,36,8,145712733,36.1,0.894892835
cg03147542,79872,36,7,107171117,36.1,0.044843143
cg03147990,92285,36,19,42393578,36.1,0.123964733
cg03148461,673,36,7,140271535,36.1,0.174261496
cg03149130,54769,36,9,92444797,36.1,0.085388251
cg03152385,54700,36,16,15096097,36.1,0.23641534
cg03152785,3749,36,1,110555246,36.1,0.040314687
cg03154513,3397,36,20,29657061,36.1,0.018607598
cg03156547,64403,36,14,22594843,36.1,0.70865851
cg03157149,2665,36,10,5895176,36.1,0.014814192
cg03158400,54097,36,21,41610756,36.1,0.033635116
cg03159329,27347,36,2,168811760,36.1,0.031317822
cg03159785,6498,36,3,171558467,36.1,0.022356119
cg03160135,245806,36,6,117693611,36.1,0.096132906
cg03160508,29984,36,11,66580260,36.1,0.443462999
cg03160637,1642,36,11,60857665,36.1,0.063915279
cg03160740,7433,36,3,42519404,36.1,0.043501418
cg03160815,256933,36,17,77453122,36.1,0.113079695
cg03161839,9138,36,19,47079787,36.1,0.022437615
cg03163246,10895,36,4,75139887,36.1,0.760699616
cg03165378,6280,36,1,151596506,36.1,0.467546202
cg03165700,472,36,11,107598430,36.1,0.062821372
cg03166779,2115,36,7,13995810,36.1,0.047608443
cg03167275,1525,36,21,17807964,36.1,0.065190933
cg03167763,127733,36,1,20384984,36.1,0.105268414
cg03167883,401459,36,8,49665520,36.1,0.771640114
cg03168296,10811,36,9,139436832,36.1,0.024655803
cg03169180,57555,36,17,7251071,36.1,0.743620225
cg03169527,132001,36,3,11863582,36.1,0.791662768
cg03169715,3038,36,16,67698295,36.1,0.029745179
cg03171924,864,36,1,25130919,36.1,0.952139418
cg03172991,4784,36,19,12966728,36.1,0.605591063
cg03173722,22902,36,4,71806504,36.1,0.401676451
cg03176585,60488,36,12,27754913,36.1,0.036101075
cg03177025,64080,36,2,27966421,36.1,0.194721634
cg03177084,10197,36,17,38238595,36.1,0.03867755
cg03184439,3396,36,17,70520462,36.1,0.036326357
cg03190825,57834,36,19,15906788,36.1,0.660355028
cg03192551,51629,36,17,39758678,36.1,0.022122082
cg03196745,23479,36,12,107480242,36.1,0.056753467
cg03197524,10318,36,5,150441182,36.1,0.09691385
cg03198372,83999,36,22,27798588,36.1,0.132165801
cg03199651,4487,36,4,4913671,36.1,0.088630573
cg03201604,27163,36,4,77080317,36.1,0.014483831
cg03202897,26240,36,6,3794687,36.1,0.616538334
cg03205208,22944,36,10,7870854,36.1,0.091737703
cg03208093,57209,36,10,38187102,36.1,0.027858405
cg03209127,148789,36,1,233734722,36.1,0.027381697
cg03212129,84306,36,19,39587310,36.1,0.044213393
cg03213216,147699,36,19,50693575,36.1,0.036354827
cg03214212,27075,36,7,16759859,36.1,0.033556293
cg03214697,284904,36,22,29231532,36.1,0.08471677
cg03217964,162239,36,16,73739692,36.1,0.038467602
cg03218374,51378,36,20,844981,36.1,0.253356574
cg03221676,79670,36,9,88159086,36.1,0.016397279
cg03221776,113655,36,8,145704779,36.1,0.023402489
cg03221914,8331,36,6,27891310,36.1,0.658484577
cg03222066,64137,36,11,118524594,36.1,0.517653956
cg03223878,8553,36,3,4996310,36.1,0.040827427
cg03224418,140700,36,20,62082302,36.1,0.443451075
cg03227078,7638,36,19,49147294,36.1,0.133794541
cg03229887,8891,36,1,45224827,36.1,0.042065822
cg03231024,1942,36,1,153367125,36.1,0.040773323
cg03234661,6554,36,14,69335043,36.1,0.856069297
cg03238797,170692,36,16,76026394,36.1,0.034750354
cg03240509,3742,36,12,4788430,36.1,0.600614926
cg03240745,1954,36,19,47532896,36.1,0.90858705
cg03242666,5376,36,17,15109295,36.1,0.670293013
cg03242880,54766,36,11,110888125,36.1,0.875126766
cg03243506,117532,36,20,2465231,36.1,0.906671099
cg03243700,11091,36,9,135990761,36.1,0.032940559
cg03243895,6709,36,9,130354729,36.1,0.018268832
cg03243946,3945,36,12,21702301,36.1,0.060447866
cg03245641,170589,36,11,64459991,36.1,0.764212018
cg03245962,54464,36,3,143649747,36.1,0.077160696
cg03247626,135114,36,6,126319486,36.1,0.103683126
cg03251079,8091,36,12,64504552,36.1,0.034824799
cg03251249,23411,36,10,69315018,36.1,0.037134033
cg03251857,84814,36,9,133154401,36.1,0.88622237
cg03256955,7048,36,3,30624021,36.1,0.063345213
cg03258472,92359,36,19,6414949,36.1,0.487782453
cg03259469,6840,36,10,30065299,36.1,0.084298522
cg03261004,11253,36,9,139101481,36.1,0.010987894
cg03262918,56987,36,3,108724428,36.1,0.022638582
cg03264209,1387,36,16,3871886,36.1,0.687183929
cg03264414,5047,36,9,137593518,36.1,0.877290825
cg03266453,2019,36,2,119322525,36.1,0.107149428
cg03266904,4850,36,7,134845225,36.1,0.025042751
cg03270167,10267,36,2,238433655,36.1,0.061765826
cg03270204,780,36,6,30959617,36.1,0.896227421
cg03270376,27148,36,2,219244832,36.1,0.034246427
cg03271651,23126,36,1,149698473,36.1,0.073148439
cg03271907,4255,36,10,131302633,36.1,0.855278796
cg03274654,3839,36,13,49265396,36.1,0.051689386
cg03276813,6744,36,2,182465402,36.1,0.008757049
cg03277051,1295,36,3,100839356,36.1,0.050904497
cg03277112,9439,36,6,131991404,36.1,0.073803795
cg03278643,132884,36,4,5761668,36.1,0.496113339
cg03278960,79650,36,16,56592687,36.1,0.032808978
cg03279443,7417,36,10,76641058,36.1,0.054939811
cg03283421,50624,36,10,124600974,36.1,0.850768305
cg03283569,10244,36,9,127003002,36.1,0.080838831
cg03283694,114132,36,19,55156525,36.1,0.527775809
cg03283842,51661,36,2,179052049,36.1,0.051634655
cg03285457,10660,36,10,102978519,36.1,0.05987099
cg03286783,113201,36,15,42368265,36.1,0.041891484
cg03287877,79877,36,17,40495352,36.1,0.727440947
cg03289369,132949,36,4,56948572,36.1,0.044027809
cg03289872,63934,36,19,61680914,36.1,0.039819356
cg03290040,400916,36,22,22440355,36.1,0.030576325
cg03292149,23624,36,19,49971605,36.1,0.935547515
cg03292388,8532,36,4,8645414,36.1,0.034351734
cg03293770,54949,36,11,60953651,36.1,0.076625962
cg03294491,4087,36,18,43712241,36.1,0.115707994
cg03294619,1482,36,5,172594409,36.1,0.03502063
cg03297731,79153,36,16,30031794,36.1,0.597997206
cg03298413,1388,36,6,32203919,36.1,0.08759962
cg03301801,163479,36,1,109065806,36.1,0.873860402
cg03302287,5318,36,12,32940917,36.1,0.037607595
cg03305230,10743,36,17,17526063,36.1,0.064891188
cg03308985,85359,36,22,18687724,36.1,0.023244478
cg03309050,146542,36,16,30491237,36.1,0.039384948
cg03309721,55111,36,19,2187316,36.1,0.022129216
cg03309967,55851,36,19,40927024,36.1,0.737628705
cg03310453,5501,36,12,109664896,36.1,0.016102731
cg03310469,10736,36,2,45090176,36.1,0.017398659
cg03311036,835,36,7,142695565,36.1,0.028686401
cg03312124,117584,36,17,30440116,36.1,0.024286942
cg03312532,90381,36,15,87967037,36.1,0.894091935
cg03316864,10331,36,19,17767309,36.1,0.241205996
cg03317245,5026,36,17,3547263,36.1,0.800427813
cg03322129,118424,36,1,1199536,36.1,0.007323792
cg03327494,131540,36,3,197422445,36.1,0.906247512
cg03328750,23092,36,5,142130585,36.1,0.01975917
cg03328804,7405,36,11,75203937,36.1,0.078128237
cg03329165,4345,36,3,113534908,36.1,0.056176885
cg03330058,80325,36,3,128875093,36.1,0.37991388
cg03330516,6725,36,20,61649188,36.1,0.816058897
cg03330678,10801,36,17,72827828,36.1,0.282593084
cg03332113,26064,36,5,34691835,36.1,0.052436022
cg03332271,4486,36,3,49916155,36.1,0.762369323
cg03332970,90952,36,11,124137762,36.1,0.057602196
cg03336167,5002,36,11,2887571,36.1,0.634367007
cg03338959,10135,36,7,105713541,36.1,0.102915982
cg03340261,10767,36,6,135417593,36.1,0.035884092
cg03340878,26212,36,6,28033145,36.1,0.439509628
cg03343942,283375,36,12,54911376,36.1,0.875587868
cg03347966,26233,36,8,145553267,36.1,0.049960453
cg03349251,4117,36,6,10940458,36.1,0.790182928
cg03349935,51285,36,15,63148388,36.1,0.915490656
cg03349953,26167,36,5,140495391,36.1,0.217038119
cg03354519,308,36,4,122837951,36.1,0.034498861
cg03354772,255352,36,10,134606493,36.1,0.077258518
cg03355298,567,36,15,42790996,36.1,0.026632055
cg03355526,285676,36,5,178301021,36.1,0.10410224
cg03359285,7153,36,17,35827337,36.1,0.05675877
cg03359508,311,36,10,81954762,36.1,0.02947849
cg03361068,114088,36,14,50631312,36.1,0.021059598
cg03363175,54475,36,17,30492988,36.1,0.019748542
cg03364781,80216,36,4,113518042,36.1,0.75053997
cg03365354,4162,36,11,118692601,36.1,0.030082054
cg03365432,11116,36,6,167332971,36.1,0.082791106
cg03365437,8854,36,15,56145166,36.1,0.102408127
cg03366382,3630,36,11,2139220,36.1,0.881063843
cg03366896,1892,36,10,135036856,36.1,0.013655434
cg03367667,30968,36,9,35093545,36.1,0.019164815
cg03368758,9079,36,4,16509831,36.1,0.748811761
cg03369671,80210,36,2,231771420,36.1,0.021393154
cg03371205,11313,36,1,23990093,36.1,0.025105446
cg03371306,55294,36,4,153675489,36.1,0.045201592
cg03373080,90550,36,10,74122386,36.1,0.025195894
cg03373857,81554,36,7,74127651,36.1,0.012199084
cg03375002,7462,36,7,73261812,36.1,0.387248346
cg03379131,8751,36,1,153290905,36.1,0.039767824
cg03380645,6439,36,2,85748559,36.1,0.910933603
cg03380773,157848,36,8,41623488,36.1,0.017517515
cg03382304,58494,36,21,25934047,36.1,0.036295732
cg03382564,149076,36,1,33494712,36.1,0.042253917
cg03383661,6903,36,6,42822093,36.1,0.03869075
cg03384938,80319,36,4,105632281,36.1,0.020851923
cg03386722,2194,36,17,77649806,36.1,0.028323373
cg03386869,9358,36,13,100902849,36.1,0.939404331
cg03386903,9196,36,17,7773204,36.1,0.899543075
cg03387497,140836,36,20,17628945,36.1,0.77452745
cg03387723,22955,36,1,41481051,36.1,0.776729635
cg03388193,60495,36,10,100986060,36.1,0.143922021
cg03389111,11103,36,12,74191639,36.1,0.131554968
cg03389133,6753,36,22,35938557,36.1,0.925424112
cg03389164,51676,36,14,93493625,36.1,0.885563441
cg03390211,64714,36,16,265827,36.1,0.031534969
cg03391568,5745,36,3,46893270,36.1,0.801117197
cg03392046,253635,36,2,37165162,36.1,0.085761995
cg03395898,7043,36,14,75517764,36.1,0.221491339
cg03396229,169044,36,8,139995753,36.1,0.02207869
cg03399971,3626,36,12,56115114,36.1,0.843578919
cg03400060,23743,36,5,78401557,36.1,0.537881101
cg03402775,9666,36,3,109790837,36.1,0.064092548
cg03402876,3754,36,2,10969442,36.1,0.012746347
cg03403539,11097,36,7,23188204,36.1,0.052514401
cg03404502,2841,36,13,98709827,36.1,0.53858878
cg03405173,126068,36,19,11738721,36.1,0.05086066
cg03409548,148932,36,1,46855278,36.1,0.078808252
cg03410718,400666,36,19,598423,36.1,0.94190417
cg03411288,254427,36,10,11905811,36.1,0.038269296
cg03414321,3055,36,20,30103683,36.1,0.112982769
cg03415518,196475,36,12,96409860,36.1,0.78798635
cg03417317,79847,36,10,104210990,36.1,0.028962133
cg03418289,128077,36,1,144188494,36.1,0.017353139
cg03421300,2810,36,1,27062374,36.1,0.949695056
cg03422350,4337,36,6,40003649,36.1,0.848620297
cg03424436,11190,36,20,33507078,36.1,0.081353486
cg03426225,63895,36,18,10687032,36.1,0.919068576
cg03427564,2033,36,22,39818997,36.1,0.042129823
cg03428000,54737,36,13,19105770,36.1,0.03638887
cg03429582,5936,36,11,66162888,36.1,0.040494022
cg03430067,79173,36,19,13877927,36.1,0.074536114
cg03431064,10383,36,9,139255387,36.1,0.031383275
cg03437318,2065,36,12,54760442,36.1,0.048158367
cg03438515,9901,36,3,9266212,36.1,0.033130964
cg03438904,84859,36,3,199002555,36.1,0.032949176
cg03439703,5140,36,11,14621567,36.1,0.362794833
cg03439805,23603,36,12,107648872,36.1,0.064557369
cg03440267,2162,36,6,6266060,36.1,0.099495714
cg03442064,116113,36,6,41623028,36.1,0.087620352
cg03443922,79872,36,7,107171947,36.1,0.022250486
cg03445474,4076,36,11,34029578,36.1,0.06595361
cg03446863,7942,36,6,41810404,36.1,0.044772869
cg03447931,654,36,6,7671644,36.1,0.021831942
cg03451296,1397,36,14,105011436,36.1,0.015825093
cg03453449,84101,36,12,94469251,36.1,0.843012661
cg03454353,7539,36,9,114859185,36.1,0.306047291
cg03455458,79805,36,1,211191168,36.1,0.020718081
cg03455874,140707,36,12,124044182,36.1,0.048608301
cg03459809,2052,36,1,224079633,36.1,0.644264496
cg03460527,2152,36,1,94780705,36.1,0.058573955
cg03460682,1593,36,2,219354560,36.1,0.0960549
cg03461495,79065,36,2,219802463,36.1,0.024057145
cg03462055,347733,36,6,3172555,36.1,0.03786985
cg03464655,151258,36,2,165520228,36.1,0.309496155
cg03464689,4790,36,4,103641461,36.1,0.045995553
cg03468463,89777,36,18,59374544,36.1,0.734274266
cg03469054,121256,36,12,128953814,36.1,0.08046361
cg03469082,2565,36,4,45821205,36.1,0.137086437
cg03473294,55617,36,20,13567704,36.1,0.024872356
cg03473518,10804,36,13,19703656,36.1,0.034208263
cg03474731,1111,36,11,125000444,36.1,0.065016912
cg03475172,9712,36,10,11694183,36.1,0.078851661
cg03475420,65078,36,22,18635667,36.1,0.038865708
cg03476195,287,36,4,114190194,36.1,0.182392057
cg03476370,4718,36,11,77468885,36.1,0.120451938
cg03479797,1388,36,6,32204132,36.1,0.061228404
cg03479974,84893,36,10,5971976,36.1,0.07118208
cg03482087,256471,36,4,129106282,36.1,0.100676866
cg03483626,3738,36,1,111019799,36.1,0.369516189
cg03483654,26007,36,11,60858650,36.1,0.966628623
cg03484533,2170,36,1,31619078,36.1,0.026625674
cg03486540,7767,36,19,49290215,36.1,0.105266143
cg03490115,83444,36,2,74535480,36.1,0.057254575
cg03490200,144568,36,12,8866463,36.1,0.906973296
cg03491181,2287,36,14,44674752,36.1,0.078522818
cg03491478,9479,36,11,45863490,36.1,0.191116534
cg03493069,9267,36,17,74290487,36.1,0.046121504
cg03494005,26261,36,7,100021930,36.1,0.023453442
cg03495868,5737,36,1,78729493,36.1,0.062171552
cg03496289,1032,36,19,10541229,36.1,0.075568
cg03496978,23219,36,1,222368983,36.1,0.241794854
cg03498559,7363,36,4,70395651,36.1,0.693424867
cg03499052,92689,36,4,38545657,36.1,0.030419452
cg03503295,1767,36,5,13997491,36.1,0.8197971
cg03503905,6874,36,20,60074153,36.1,0.016167769
cg03504078,56132,36,5,140460402,36.1,0.410000222
cg03504701,1016,36,5,20016614,36.1,0.812794422
cg03506489,3739,36,11,29995364,36.1,0.058492584
cg03506799,22856,36,15,99610275,36.1,0.021785608
cg03510310,54979,36,11,63087862,36.1,0.893354175
cg03513163,29930,36,5,140411333,36.1,0.154750824
cg03513363,128853,36,20,29922406,36.1,0.04132901
cg03520136,151531,36,2,158559546,36.1,0.794833688
cg03521113,4033,36,12,25095939,36.1,0.111640787
cg03521600,27085,36,8,121526681,36.1,0.078687471
cg03522063,2018,36,10,119292157,36.1,0.070691538
cg03522216,64083,36,5,32210335,36.1,0.024905296
cg03522403,6780,36,20,47238545,36.1,0.040589254
cg03522910,8703,36,1,159414221,36.1,0.037325392
cg03524627,994,36,20,3724483,36.1,0.021749428
cg03529436,84418,36,5,139534725,36.1,0.030557613
cg03530967,3685,36,2,187162544,36.1,0.119239442
cg03531512,24144,36,22,25238677,36.1,0.082360573
cg03532114,150684,36,2,61986392,36.1,0.025176311
cg03532879,149685,36,20,36642809,36.1,0.873843318
cg03532957,22856,36,15,99609621,36.1,0.044340212
cg03533058,3164,36,12,50723838,36.1,0.915981394
cg03533858,79906,36,1,2314256,36.1,0.860009646
cg03534410,55287,36,3,12776112,36.1,0.920432468
cg03535648,5367,36,12,101116609,36.1,0.754263758
cg03536787,64324,36,5,176494053,36.1,0.021922645
cg03538345,8897,36,22,28609922,36.1,0.109092095
cg03538436,4842,36,12,116283753,36.1,0.059941318
cg03539474,8604,36,2,172459334,36.1,0.090516832
cg03544320,1400,36,4,5945592,36.1,0.133365115
cg03544379,26658,36,19,14913824,36.1,0.80825719
cg03544525,5208,36,1,205293187,36.1,0.032732504
cg03547797,2620,36,11,22646220,36.1,0.262339507
cg03547924,8200,36,20,33489341,36.1,0.860382309
cg03548857,2867,36,19,40632014,36.1,0.180746816
cg03549127,25801,36,2,162908828,36.1,0.111097442
cg03549571,50846,36,12,47774465,36.1,0.026209323
cg03550002,153642,36,5,94916653,36.1,0.050863147
cg03550508,6634,36,22,23281766,36.1,0.018600443
cg03552103,151011,36,2,109730291,36.1,0.151797982
cg03554552,10848,36,19,50599986,36.1,0.113131183
cg03554914,84930,36,10,27484911,36.1,0.052436444
cg03555203,57616,36,19,36462028,36.1,0.963333943
cg03555909,79073,36,11,60438606,36.1,0.015014279
cg03557698,163747,36,1,55044509,36.1,0.972372582
cg03557733,4355,36,17,39340709,36.1,0.044080446
cg03558807,114915,36,5,111523880,36.1,0.960020094
cg03560090,79171,36,19,40811592,36.1,0.025053672
cg03562120,8839,36,20,42777411,36.1,0.75793932
cg03563403,2189,36,9,35069882,36.1,0.026021071
cg03564506,8295,36,7,98313837,36.1,0.048096888
cg03565081,60686,36,14,22548810,36.1,0.158636354
cg03565323,57336,36,17,16413591,36.1,0.090932158
cg03567830,4923,36,20,60810316,36.1,0.032299949
cg03568064,9479,36,11,45864076,36.1,0.04598782
cg03568718,7161,36,1,3569733,36.1,0.970833083
cg03569412,53615,36,19,1544943,36.1,0.928823896
cg03569637,91523,36,12,45895624,36.1,0.032572459
cg03570976,8824,36,16,65525977,36.1,0.030369281
cg03572913,140823,36,20,33751267,36.1,0.134079398
cg03573747,9370,36,3,188043311,36.1,0.885262075
cg03574115,149465,36,1,43409146,36.1,0.658062538
cg03574571,933,36,19,40512021,36.1,0.275020497
cg03578041,55323,36,15,68934361,36.1,0.29135288
cg03580247,6521,36,17,39701014,36.1,0.683434854
cg03580876,55687,36,22,45110338,36.1,0.015248398
cg03582451,81691,36,16,20723909,36.1,0.799278864
cg03583857,947,36,1,206151645,36.1,0.276853951
cg03584646,11138,36,2,101042945,36.1,0.843717354
cg03586029,256471,36,4,129106299,36.1,0.041778206
cg03586879,54715,36,16,6008832,36.1,0.029518845
cg03588357,8111,36,14,90789926,36.1,0.032431793
cg03589001,10933,36,15,76951769,36.1,0.529986903
cg03591238,741,36,11,64642134,36.1,0.36736036
cg03591594,7436,36,9,2611918,36.1,0.040140406
cg03592161,56985,36,17,10541903,36.1,0.021736925
cg03593419,2557,36,4,46690231,36.1,0.010152898
cg03594044,84750,36,8,33450268,36.1,0.02647806
cg03599338,56241,36,22,22907315,36.1,0.923721043
cg03600318,6441,36,10,81698971,36.1,0.234796277
cg03600687,666,36,2,242147685,36.1,0.01936385
cg03602500,90011,36,19,59739533,36.1,0.774632843
cg03605339,79637,36,17,70617458,36.1,0.016944675
cg03605761,55658,36,19,614973,36.1,0.624996928
cg03608167,7852,36,2,136592107,36.1,0.024832111
cg03608577,81797,36,6,29450658,36.1,0.858687674
cg03608974,51776,36,2,173648514,36.1,0.148056387
cg03609102,4587,36,11,1201109,36.1,0.73568847
cg03611555,89874,36,14,36711351,36.1,0.011903337
cg03614513,10100,36,1,115433561,36.1,0.040744997
cg03614664,9978,36,22,39676894,36.1,0.022511986
cg03616357,79884,36,4,156517392,36.1,0.031124161
cg03617367,91748,36,14,73296684,36.1,0.028515934
cg03617456,5394,36,1,11082792,36.1,0.119528375
cg03619472,11051,36,16,55043764,36.1,0.15088958
cg03620376,148170,36,19,59676084,36.1,0.097589436
cg03621001,4218,36,19,16082719,36.1,0.743872726
cg03621406,54850,36,19,9791365,36.1,0.173571245
cg03622431,58511,36,1,84637468,36.1,0.833632868
cg03622689,84536,36,21,45184119,36.1,0.036248919
cg03623878,23263,36,13,112703561,36.1,0.028738213
cg03625911,1116,36,1,201422360,36.1,0.395202346
cg03626672,57007,36,2,237143403,36.1,0.535415989
cg03627896,283932,36,16,30841835,36.1,0.591160042
cg03630088,119587,36,10,125641516,36.1,0.137821771
cg03630344,9341,36,1,7753743,36.1,0.059276292
cg03631076,54971,36,16,86542548,36.1,0.035324393
cg03633120,4701,36,19,8293262,36.1,0.405842096
